PolityKey,PolityName,Administrative levels,Military levels,Religious levels,Settlement hierarchy,start_year,end_year,duration_years,PC1_hier,PC2_hier,PC3_hier,PC1_squared,PC1_x_PC2,collapsed,era,NGA,region,predicted_duration,residual,abs_residual
76,Hawaii3,4.0,3.0,2.0,2.0,1580.0,1778.0,198.0,-0.9628736171754304,0.094253813006243,-0.0463521622998677,0.9271256026524975,-0.0907545098618978,0,Early Modern (1500+ CE),Big Island Hawaii,Other,320.26257456301005,-122.26257456301005,122.26257456301005
77,IdBrokE,1.0,2.0,1.0,1.0,1650.0,1841.0,191.0,-2.521621730412056,0.2185746094538762,0.3834702610741192,6.35857615128629,-0.5511624849152228,0,Early Modern (1500+ CE),Kapuasi Basin,Other,424.20552307578714,-233.20552307578714,233.20552307578714
78,IdBrokL,3.0,2.0,1.0,1.0,1841.0,1987.0,146.0,-1.992148857308972,-0.001436085213343,0.0764537228523051,3.9686570696774432,0.0028608955167596,1,Early Modern (1500+ CE),Kapuasi Basin,Other,388.8983614372143,-242.8983614372143,242.8983614372143
79,IdKedir,4.0,5.0,3.0,3.0,1049.0,1222.0,173.0,0.0151271741679923,0.2200264862141555,0.3288786426559371,0.0002288313983087,0.0033283789785329,1,Medieval (500-1500 CE),Central Java,East Asia,255.04595294415023,-82.04595294415023,82.04595294415023
80,IdMajap,4.0,5.0,3.0,3.0,1292.0,1518.0,226.0,0.0151271741679923,0.2200264862141555,0.3288786426559371,0.0002288313983087,0.0033283789785329,0,Medieval (500-1500 CE),Central Java,East Asia,255.04595294415023,-29.04595294415023,29.04595294415023
81,IdMatrm,2.0,5.0,1.0,3.0,1568.0,1703.0,135.0,-1.0145239865402331,-0.5528442880885537,0.7242012176326997,1.029258919265487,0.5608737910875966,1,Early Modern (1500+ CE),Central Java,East Asia,323.7068075586824,-188.70680755868239,188.70680755868239
82,IdMedng,3.0,4.0,1.0,2.0,732.0,1019.0,287.0,-1.2642372097681205,-0.3721041464903951,0.4958375461855843,1.5982957225622827,0.470427907902165,0,Medieval (500-1500 CE),Central Java,East Asia,340.35858630633413,-53.35858630633413,53.35858630633413
83,InChaBd,5.0,5.0,5.0,4.0,543.0,753.0,210.0,1.0810295703426824,0.8920796912639896,-0.1826086818707807,1.1686249319552846,0.9643645253585434,0,Medieval (500-1500 CE),Deccan,South Asia,183.96773514590825,26.03226485409175,26.03226485409175
84,InChaKl,5.0,5.0,4.0,3.0,973.0,1191.0,218.0,0.5299527545221051,0.60646187336551,0.1312173551675557,0.2808499220255666,0.3213961403026881,0,Medieval (500-1500 CE),Deccan,South Asia,220.7155256368841,-2.7155256368841094,2.7155256368841094
85,InDecIA,1.0,1.0,1.0,1.0,-1200.0,-300.0,900.0,-2.735083718173479,0.2984971817991599,0.0389418400770486,7.480682945417662,-0.8164147818595513,0,Ancient (pre-500 BCE),Deccan,South Asia,438.4399386397292,461.5600613602708,461.5600613602708
86,InDelh*,9.0,8.0,5.0,6.0,1206.0,1526.0,320.0,3.3823366238691306,-0.2093552482792696,-0.3024025326449218,11.440201037166428,-0.7081099236541885,0,Medieval (500-1500 CE),Kachi Plain,East Asia,30.508277170944183,289.4917228290558,289.4917228290558
87,InGaroE,1.0,2.0,1.0,2.0,1775.0,1867.0,92.0,-2.2206340583940496,0.0077516928673915,0.1137972424132571,4.931215621299628,-0.0172136731915398,1,Early Modern (1500+ CE),Garo Hills,South Asia,404.134579072791,-312.134579072791,312.134579072791
88,InGaroL,2.0,2.0,1.0,3.0,1867.0,1956.0,89.0,-1.654909949824501,-0.313076571052703,-0.3093840453585122,2.7387269420281326,0.5181135324920556,1,Early Modern (1500+ CE),Garo Hills,South Asia,366.4100542505083,-277.4100542505083,277.4100542505083
89,InGupta,9.0,5.0,5.0,4.0,320.0,515.0,195.0,2.1399753165488495,0.4520583019295507,-0.7966417583144093,4.5794943554383485,0.9673936077702256,0,Classical (500 BCE-500 CE),Middle Ganga,Other,113.35341186876255,81.64658813123745,81.64658813123745
90,InHoysa,2.0,4.0,1.0,3.0,1108.0,1346.0,238.0,-1.2279859743016557,-0.4729217157432702,0.3796727966356291,1.5079495530815863,0.5807412338754103,0,Medieval (500-1500 CE),Deccan,South Asia,337.94122312262436,-99.94122312262436,99.94122312262436
91,InKadam,5.0,4.0,1.0,4.0,345.0,550.0,205.0,-0.1327889926290241,-1.013760674330584,-0.3505250293579545,0.017632916563431,0.1346162587112784,0,Classical (500 BCE-500 CE),Deccan,South Asia,264.9095366617689,-59.909536661768925,59.909536661768925
92,InKampi,2.0,4.0,1.0,3.0,1280.0,1327.0,47.0,-1.2279859743016557,-0.4729217157432702,0.3796727966356291,1.5079495530815863,0.5807412338754103,1,Medieval (500-1500 CE),Deccan,South Asia,337.94122312262436,-290.94122312262436,290.94122312262436
93,InMahaJ,4.0,4.0,2.0,4.0,-600.0,-324.0,276.0,-0.1474362853779948,-0.4073145925120101,-0.2411697786245215,0.0217374582460615,0.0600529505002224,0,Ancient (pre-500 BCE),Middle Ganga,Other,265.88627099307564,10.113729006924359,10.113729006924359
94,InMaury,7.0,7.0,1.0,4.0,-324.0,-187.0,137.0,1.0370698437583277,-1.473539086033654,0.3760436954114431,1.0755138608329222,-1.528162949724711,1,Classical (500 BCE-500 CE),Middle Ganga,Other,186.8991283313701,-49.89912833137009,49.89912833137009
95,InMugl*,7.0,6.0,1.0,4.0,1526.0,1858.0,332.0,0.823607855996905,-1.3936165136883705,0.0315152744143725,0.6783299004598186,-1.1477935089207605,0,Early Modern (1500+ CE),Kachi Plain,East Asia,201.13354389531207,130.86645610468793,130.86645610468793
96,InRasht,7.0,5.0,5.0,3.0,753.0,973.0,220.0,1.3095147714277595,0.882891913183255,-0.2199522014317327,1.7148289365874978,1.1561600018875875,0,Medieval (500-1500 CE),Deccan,South Asia,168.7315175103316,51.2684824896684,51.2684824896684
97,InSataL,5.0,4.0,1.0,4.0,-100.0,200.0,300.0,-0.1327889926290241,-1.013760674330584,-0.3505250293579545,0.017632916563431,0.1346162587112784,0,Classical (500 BCE-500 CE),Deccan,South Asia,264.9095366617689,35.090463338231075,35.090463338231075
